,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,is_inc_v,issue_d,pymnt_plan,purpose,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,not_compliant,status,inactive_loans,bad_loans,emp_length_num,pub_rec_zero,short_emp,final_d,last_record_none,last_major_derog_none,home_ownership,annual_inc,addr_state,dti,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,total_acc,deliquency
455,166232,5000,5000,225,36,10.59,162.73,C,C2,not verified,2007-12-01,n,debt_consolidation,F,0,0,4627.33,207.35,3739.86,830.86,0.0,56.61,0.63,2010-05-01,189.02,2010-10-01,2010-10-01,0.0,1,Charged Off,1.0,1.0,11,0.0,0,2010-12-01,0,1,MORTGAGE,69700.0,NY,13.31,1986-02-01,5.0,0.0,14.0,1.0,42.0,0
456,166419,9600,9600,675,36,11.22,315.3,C,C4,not verified,2007-12-01,n,wedding,F,0,0,11289.5,793.76,9600.0,1689.48,0.0,0.0,0.0,2010-08-01,116.25,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,42500.0,MA,14.6,1997-12-01,1.0,33.0,6.0,0.0,20.0,0
457,166007,15000,15000,2025,36,16.59,531.74,G,G1,not verified,2007-12-01,n,debt_consolidation,F,0,0,18324.1,2473.12,15000.0,3324.08,0.0,0.0,0.0,2009-09-01,7694.33,2009-10-01,2010-05-01,0.0,1,Fully Paid,1.0,0.0,9,1.0,0,2010-12-01,0,1,RENT,40800.0,NH,20.53,2000-01-01,8.0,27.0,8.0,0.0,13.0,0
458,163941,16000,16000,185,36,11.54,527.93,C,C5,not verified,2007-12-01,n,debt_consolidation,F,0,0,8877.15,109.65,6435.58,2009.86,0.0,431.71,4.34,2009-04-01,527.93,,2009-12-01,0.0,0,Charged Off,1.0,1.0,5,1.0,0,2010-12-01,0,1,RENT,44400.0,FL,12.16,2002-01-01,1.0,6.0,15.0,0.0,19.0,1
459,166498,3000,3000,250,36,7.43,93.23,A,A2,not verified,2007-11-01,n,major_purchase,F,0,0,3135.5,261.29,3000.0,135.5,0.0,0.0,0.0,2008-08-01,2483.36,,2009-12-01,0.0,0,Fully Paid,1.0,0.0,11,1.0,0,2010-11-01,0,1,RENT,72000.0,MD,11.18,1995-08-01,5.0,0.0,8.0,0.0,14.0,0
460,166394,24000,24000,1230,36,9.64,770.37,B,B4,not verified,2007-12-01,n,small_business,F,0,0,27738.9,1421.47,24000.0,3738.91,0.0,0.0,0.0,2011-01-01,8.6,2011-02-01,2011-01-01,0.0,1,Fully Paid,1.0,0.0,5,1.0,0,2010-12-01,0,1,RENT,66000.0,NY,0.0,2003-06-01,9.0,0.0,6.0,0.0,8.0,0
462,166429,5000,5000,349,36,11.86,165.74,D,D1,not verified,2007-12-01,n,debt_consolidation,F,0,0,2831.89,197.48,1997.01,653.65,44.993,136.24,1.38,2009-04-01,707.96,,2009-12-01,0.0,0,Charged Off,1.0,1.0,7,1.0,0,2010-12-01,0,1,OWN,40000.0,FL,7.02,2000-04-01,0.0,15.0,5.0,0.0,13.0,1
463,163394,20000,15000,1175,36,12.8,503.97,D,D4,not verified,2007-12-01,n,small_business,F,0,0,13360.9,1042.9,10838.3,2522.64,0.0,0.0,0.0,2009-08-01,4496.59,2010-01-01,2010-02-01,0.0,1,Charged Off,1.0,1.0,11,1.0,0,2010-12-01,0,1,OWN,60000.0,NY,22.44,1994-08-01,5.0,13.0,3.0,0.0,15.0,1
464,163484,10000,10000,525,36,10.59,325.45,C,C2,not verified,2007-12-01,n,debt_consolidation,F,0,0,11037.9,579.4,10000.0,1037.92,0.0,0.0,0.0,2009-02-01,6808.55,2009-03-01,2009-02-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,25000.0,IN,10.22,2000-06-01,4.0,0.0,4.0,0.0,17.0,0
465,167147,4900,4900,225,36,10.28,158.76,C,C1,not verified,2007-12-01,n,other,F,0,0,1587.33,72.78,1213.7,373.63,0.0,0.0,0.0,2008-10-01,158.76,,2009-06-01,0.0,0,Charged Off,1.0,1.0,11,1.0,0,2010-12-01,0,1,RENT,44000.0,NY,15.3,1995-10-01,1.0,7.0,4.0,0.0,18.0,1
466,167144,15000,15000,350,36,10.28,485.99,C,C1,not verified,2007-12-01,n,debt_consolidation,F,0,0,17494.5,407.74,15000.0,2494.53,0.0,0.0,0.0,2010-12-01,490.65,,2011-02-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,50000.0,NJ,11.88,1988-09-01,0.0,42.0,15.0,0.0,24.0,0
467,167573,10000,10000,349,36,9.96,322.49,B,B5,not verified,2007-12-01,n,other,F,0,0,4514.0,157.36,3494.37,1019.63,0.0,0.0,0.0,2009-02-01,322.49,,2011-01-01,0.0,0,Charged Off,1.0,1.0,2,1.0,0,2010-12-01,0,1,RENT,72500.0,FL,10.28,1994-06-01,3.0,80.0,2.0,0.0,5.0,0
468,163382,10000,6000,700,36,8.7,189.97,B,B1,not verified,2007-12-01,n,debt_consolidation,F,0,0,6778.09,790.71,6000.0,778.09,0.0,0.0,0.0,2010-04-01,3.94,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,4,1.0,0,2010-12-01,0,1,RENT,24000.0,WY,19.45,1997-04-01,2.0,0.0,3.0,0.0,19.0,0
469,163397,4200,4200,700,36,13.43,142.39,E,E1,not verified,2007-12-01,n,debt_consolidation,F,0,0,5140.54,856.39,4200.0,925.55,14.9905,0.0,0.0,2010-12-01,145.14,2011-01-01,2015-01-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,MORTGAGE,30000.0,NY,13.16,1997-11-01,3.0,50.0,9.0,0.0,21.0,0
470,167460,5000,5000,300,36,8.7,158.31,B,B1,not verified,2007-11-01,n,major_purchase,F,0,0,5698.7,316.62,5000.0,698.7,0.0,0.0,0.0,2010-12-01,158.97,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,27000.0,FL,0.93,2007-01-01,1.0,0.0,3.0,0.0,4.0,0
471,166657,11300,11300,1475,36,12.17,376.24,D,D2,not verified,2007-12-01,n,debt_consolidation,F,0,0,13440.5,1754.12,11300.0,2140.49,0.0,0.0,0.0,2010-06-01,7.17,,2010-06-01,0.0,0,Fully Paid,1.0,0.0,9,1.0,0,2010-12-01,0,1,RENT,33600.0,IN,23.96,1999-08-01,1.0,0.0,9.0,0.0,15.0,0
472,167970,18000,18000,528,36,12.17,599.33,D,D2,not verified,2007-12-01,n,debt_consolidation,F,0,0,21557.1,631.65,18000.0,3557.12,0.0,0.0,0.0,2010-11-01,5.19,,2010-11-01,0.0,0,Fully Paid,1.0,0.0,4,1.0,0,2010-12-01,0,1,MORTGAGE,110244.0,CO,18.3,1995-12-01,1.0,0.0,12.0,0.0,25.0,0
473,168175,3975,3975,850,36,12.17,132.35,D,D2,not verified,2007-12-01,n,debt_consolidation,F,0,0,2529.27,539.64,1901.0,596.19,14.9853,17.09,5.83,2009-08-01,132.35,,2009-12-01,0.0,0,Charged Off,1.0,1.0,11,1.0,0,2010-12-01,0,1,RENT,27000.0,NY,23.2,1993-06-01,1.0,25.0,8.0,0.0,11.0,0
474,168212,25000,25000,325,36,11.86,828.69,D,D1,not verified,2007-12-01,n,small_business,F,0,0,27391.9,355.92,25000.0,2391.94,0.0,0.0,0.0,2008-11-01,19106.2,,2008-10-01,0.0,0,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,RENT,52000.0,AZ,9.74,1994-08-01,0.0,0.0,8.0,0.0,27.0,0
475,167612,2400,2400,1749,36,12.49,80.28,D,D3,not verified,2007-12-01,n,home_improvement,F,0,0,1309.19,953.91,968.64,340.55,0.0,0.0,0.0,2009-05-01,29.59,2009-10-01,2009-10-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-12-01,0,1,MORTGAGE,41380.0,MD,20.56,2002-03-01,5.0,62.0,10.0,0.0,17.0,0
476,167502,10475,10475,951,36,14.38,359.95,E,E4,not verified,2007-12-01,n,debt_consolidation,F,0,0,12956.9,1176.45,10475.0,2481.88,0.0,0.0,0.0,2010-12-01,365.43,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,11,1.0,0,2010-12-01,0,1,RENT,50400.0,NJ,6.69,1974-08-01,1.0,8.0,14.0,0.0,20.0,1
477,153468,18500,18500,156,36,10.91,604.88,C,C3,not verified,2007-12-01,n,credit_card,F,0,0,21805.7,176.68,18500.0,3275.42,30.238000000000003,0.0,0.0,2011-01-01,636.34,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,MORTGAGE,52000.0,SC,17.56,1985-11-01,0.0,17.0,12.0,0.0,23.0,1
478,169162,25000,25000,1999,36,15.01,866.76,F,F1,not verified,2007-12-01,n,debt_consolidation,F,0,0,9167.35,731.22,5860.64,2803.46,0.0,503.25,176.34,2008-10-01,866.76,2009-10-01,2009-10-01,0.0,1,Charged Off,1.0,1.0,3,1.0,0,2010-12-01,0,1,MORTGAGE,185000.0,GA,24.59,1990-01-01,7.0,0.0,24.0,0.0,51.0,0
479,168673,17000,17000,425,36,8.7,538.23,B,B1,not verified,2007-12-01,n,debt_consolidation,F,0,0,18867.7,471.72,17000.0,1867.7,0.0,0.0,0.0,2009-08-01,8642.19,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,MORTGAGE,55900.0,GA,11.51,1990-10-01,2.0,0.0,9.0,0.0,26.0,0
480,169235,10000,10000,2150,36,15.65,349.85,F,F3,not verified,2007-12-01,n,small_business,F,0,0,3145.86,674.91,2079.28,1066.58,0.0,0.0,0.0,2008-09-01,349.85,2009-11-01,2009-11-01,0.0,1,Charged Off,1.0,1.0,11,0.0,0,2010-12-01,0,1,MORTGAGE,72000.0,MO,28.4,1995-09-01,5.0,0.0,9.0,1.0,22.0,0
481,169334,5400,5400,375,36,9.33,172.55,B,B3,not verified,2007-12-01,n,credit_card,F,0,0,5894.49,410.34,5400.0,494.49,0.0,0.0,0.0,2009-02-01,3654.23,,2009-02-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,OWN,42000.0,AL,16.09,2001-10-01,0.0,0.0,11.0,0.0,12.0,0
482,157525,18500,18500,750,36,10.91,604.88,C,C3,not verified,2007-12-01,n,small_business,F,0,0,20479.7,830.08,18500.0,1979.7,0.0,0.0,0.0,2009-02-01,12618.0,,2014-03-01,0.0,0,Fully Paid,1.0,0.0,4,1.0,0,2010-12-01,0,1,RENT,36000.0,WA,4.67,2004-01-01,2.0,0.0,4.0,0.0,4.0,0
483,167943,13000,13000,675,36,13.12,438.78,D,D5,not verified,2007-12-01,n,debt_consolidation,F,0,0,15576.7,808.4,13000.0,2576.73,0.0,0.0,0.0,2010-03-01,3172.58,2010-04-01,2010-03-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,MORTGAGE,115200.0,NC,10.33,2006-02-01,4.0,0.0,4.0,0.0,4.0,0
484,169097,4000,4000,690,36,14.7,138.08,E,E5,not verified,2007-12-01,n,other,F,0,0,4970.37,804.41,4000.0,970.37,0.0,0.0,0.0,2010-12-01,139.07,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,10,1.0,0,2010-12-01,0,1,OWN,27600.0,MA,22.61,2004-04-01,0.0,0.0,3.0,0.0,5.0,0
485,142952,9000,9000,350,36,9.96,290.24,B,B5,not verified,2007-12-01,n,wedding,F,0,0,10478.6,407.93,9000.0,1448.58,29.9959,0.0,0.0,2011-01-01,1.46,,2011-01-01,0.0,0,Fully Paid,1.0,0.0,9,1.0,0,2010-12-01,0,1,RENT,38000.0,NY,3.38,2003-01-01,2.0,0.0,9.0,0.0,10.0,0
486,169695,4800,4800,76,36,10.28,155.52,C,C1,not verified,2007-12-01,n,small_business,F,0,0,5599.8,88.62,4800.0,799.8,0.0,0.0,0.0,2011-01-01,1.18,2011-02-01,2011-01-01,0.0,1,Fully Paid,1.0,0.0,5,1.0,0,2010-12-01,0,1,RENT,30000.0,WI,8.96,2005-12-01,27.0,0.0,14.0,0.0,14.0,0
487,164864,16000,16000,619,36,11.86,530.36,D,D1,not verified,2007-12-01,n,major_purchase,F,0,0,7894.73,362.64,5558.08,1865.0,0.0,471.65,4.71,2009-02-01,530.36,,2009-11-01,0.0,0,Charged Off,1.0,1.0,1,1.0,1,2010-12-01,0,1,OWN,86400.0,GA,15.1,1997-03-01,0.0,46.0,11.0,0.0,25.0,0
488,170356,3000,3000,24,36,7.43,93.23,A,A2,not verified,2007-12-01,n,car,F,0,0,3291.93,27.3,2183.85,266.98,14.999,826.1,289.14,2009-10-01,330.94,2010-03-01,2014-02-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-12-01,0,1,RENT,14400.0,MA,0.0,2007-02-01,0.0,0.0,1.0,0.0,1.0,0
489,165737,5000,5000,400,36,8.7,158.31,B,B1,not verified,2007-12-01,n,other,F,0,0,5681.85,454.55,5000.0,681.85,0.0,0.0,0.0,2010-07-01,933.83,,2010-07-01,0.0,0,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,MORTGAGE,24000.0,FL,6.15,2004-03-01,0.0,0.0,6.0,0.0,9.0,0
490,165069,12000,12000,656,36,10.59,390.54,C,C2,not verified,2007-12-01,n,debt_consolidation,F,0,0,14059.1,760.19,12000.0,2059.07,0.0,0.0,0.0,2010-12-01,393.41,,2014-03-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,MORTGAGE,30000.0,MO,19.84,2002-04-01,1.0,0.0,9.0,0.0,24.0,0
491,169398,5000,5000,500,36,10.91,163.49,C,C3,not verified,2007-12-01,n,other,F,0,0,2922.3,291.22,2153.36,624.57,14.9973,129.37,1.33,2009-05-01,163.49,2009-12-01,2009-12-01,0.0,1,Charged Off,1.0,1.0,11,1.0,0,2010-12-01,0,1,MORTGAGE,264000.0,GA,8.3,1988-07-01,25.0,33.0,15.0,0.0,20.0,0
492,169441,24000,24000,709,36,10.59,781.08,C,C2,not verified,2007-12-01,n,debt_consolidation,F,0,0,28118.5,813.58,24000.0,4118.54,0.0,0.0,0.0,2010-12-01,782.89,2011-01-01,2014-02-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,MORTGAGE,165000.0,NY,18.76,1985-02-01,4.0,19.0,22.0,0.0,45.0,1
493,170462,9000,9000,1125,36,12.49,301.04,D,D3,not verified,2007-12-01,n,credit_card,F,0,0,10042.3,1254.99,9000.0,1042.31,0.0,0.0,0.0,2009-01-01,6432.48,,2012-12-01,0.0,0,Fully Paid,1.0,0.0,10,1.0,0,2010-12-01,0,1,MORTGAGE,52000.0,NY,4.98,1989-10-01,1.0,44.0,6.0,0.0,14.0,0
494,170987,16000,9000,975,36,12.8,302.38,D,D4,not verified,2007-12-01,n,debt_consolidation,F,0,0,10772.1,1165.79,9000.0,1772.14,0.0,0.0,0.0,2010-04-01,2615.07,2010-05-01,2010-04-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,OWN,20533.0,FL,26.88,1997-01-01,0.0,0.0,5.0,0.0,7.0,0
495,171165,16000,10000,2481,36,16.28,352.96,F,F5,not verified,2007-12-01,n,small_business,F,0,0,3879.92,997.92,2557.41,1322.51,0.0,0.0,0.0,2008-11-01,352.96,2009-10-01,2009-10-01,0.0,1,Charged Off,1.0,1.0,2,1.0,0,2010-12-01,0,1,RENT,25000.0,MO,5.09,1997-11-01,0.0,29.0,4.0,0.0,8.0,0
496,170849,20000,20000,310,36,11.54,659.91,C,C5,not verified,2007-12-01,n,small_business,F,0,0,18930.3,326.06,4882.92,2283.17,32.9951,11731.2,4105.92,2009-03-01,200.01,,2009-10-01,0.0,0,Charged Off,1.0,1.0,1,1.0,1,2010-12-01,0,1,MORTGAGE,96000.0,NC,17.81,1997-12-01,2.0,0.0,5.0,0.0,8.0,0
497,171282,7000,7000,1000,36,7.43,217.52,A,A2,not verified,2007-12-01,n,small_business,F,0,0,7830.06,1118.17,7000.0,830.06,0.0,0.0,0.0,2010-12-01,225.5,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,43000.0,KY,1.65,2000-01-01,0.0,0.0,7.0,0.0,17.0,0
498,171340,8000,8000,1249,36,14.7,276.15,E,E5,not verified,2007-12-01,n,home_improvement,F,0,0,1380.1,215.35,912.41,467.69,0.0,0.0,0.0,2008-05-01,276.15,2008-12-01,2009-01-01,0.0,1,Charged Off,1.0,1.0,7,1.0,0,2010-12-01,0,1,MORTGAGE,50800.0,GA,19.13,2007-04-01,15.0,0.0,6.0,0.0,7.0,0
499,167685,13000,8000,25,36,17.22,286.1,G,G3,not verified,2007-12-01,n,debt_consolidation,F,0,0,9369.95,29.27,8000.0,1369.95,0.0,0.0,0.0,2009-03-01,5651.53,2009-03-01,2009-03-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,36000.0,GA,23.47,1994-12-01,2.0,8.0,8.0,0.0,10.0,1
500,137988,3000,3000,2225,36,13.75,102.17,E,E2,not verified,2007-12-01,n,debt_consolidation,F,0,0,3677.57,2727.51,3000.0,677.57,0.0,0.0,0.0,2010-12-01,106.98,2011-01-01,2015-02-01,0.0,1,Fully Paid,1.0,0.0,4,1.0,0,2010-12-01,0,1,RENT,40000.0,CO,16.71,2002-12-01,28.0,0.0,10.0,0.0,24.0,0
501,172641,12000,12000,156,36,10.28,388.79,C,C1,not verified,2007-12-01,n,home_improvement,F,0,0,13995.9,181.43,12000.0,1995.87,0.0,0.0,0.0,2010-12-01,391.12,,2011-11-01,0.0,0,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,MORTGAGE,97000.0,UT,5.58,1994-10-01,0.0,74.0,11.0,0.0,18.0,0
502,171004,5000,5000,700,36,8.7,158.31,B,B1,not verified,2007-12-01,n,major_purchase,F,0,0,5698.69,797.76,5000.0,698.69,0.0,0.0,0.0,2010-12-01,159.37,,2013-11-01,0.0,0,Fully Paid,1.0,0.0,11,1.0,0,2010-12-01,0,1,RENT,48000.0,NJ,0.38,1972-07-01,2.0,17.0,7.0,0.0,25.0,1
503,171981,11700,11700,2275,36,14.07,400.28,E,E3,not verified,2007-12-01,n,debt_consolidation,F,0,0,12102.3,2353.26,11700.0,402.31,0.0,0.0,0.0,2008-03-01,11303.9,2008-03-01,2007-11-01,0.0,1,Fully Paid,1.0,0.0,4,1.0,0,2010-12-01,0,1,RENT,38256.0,NJ,11.26,2005-03-01,2.0,0.0,3.0,0.0,4.0,0
504,173017,9600,9600,1150,36,12.17,319.64,D,D2,not verified,2007-12-01,n,debt_consolidation,F,0,0,8311.84,994.18,6335.33,1829.62,0.0,146.89,1.56,2010-04-01,416.62,,2010-09-01,0.0,0,Charged Off,1.0,1.0,5,0.0,0,2010-12-01,0,1,RENT,60000.0,CO,19.28,1994-12-01,2.0,41.0,11.0,1.0,24.0,0
505,173181,14400,14400,3536,36,15.96,505.98,F,F4,not verified,2007-12-01,n,debt_consolidation,F,0,0,18210.5,4460.73,14400.0,3810.47,0.0,0.0,0.0,2010-12-01,523.83,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,6,1.0,0,2010-12-01,0,1,MORTGAGE,78000.0,NM,13.78,1996-12-01,2.0,14.0,8.0,0.0,14.0,1
506,173635,1000,1000,975,36,11.86,33.15,D,D1,not verified,2007-12-01,n,major_purchase,F,0,0,748.57,729.96,565.73,159.81,3.66,19.37,0.28,2010-03-01,3.76,2010-03-01,2010-03-01,0.0,1,Charged Off,1.0,1.0,2,1.0,0,2010-12-01,0,1,RENT,42000.0,NY,3.42,1999-03-01,2.0,47.0,3.0,0.0,9.0,0
507,173944,3200,3200,525,36,10.28,103.68,C,C1,not verified,2007-12-01,n,credit_card,F,0,0,3701.16,607.15,3200.0,501.16,0.0,0.0,0.0,2010-04-01,902.55,,2014-07-01,0.0,0,Fully Paid,1.0,0.0,11,1.0,0,2010-12-01,0,1,RENT,75000.0,WA,9.7,1972-12-01,0.0,19.0,6.0,0.0,33.0,1
508,171631,10000,10000,250,36,10.59,325.45,C,C2,not verified,2007-12-01,n,debt_consolidation,F,0,0,8601.25,214.62,6897.24,1563.42,0.0,140.59,1.44,2010-02-01,325.45,2010-07-01,2010-07-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-12-01,0,1,MORTGAGE,77000.0,FL,16.54,1994-07-01,5.0,0.0,20.0,0.0,28.0,0
509,174280,4800,4800,1550,36,9.64,154.08,B,B4,not verified,2007-12-01,n,home_improvement,F,0,0,5480.38,1769.57,4800.0,680.38,0.0,0.0,0.0,2010-02-01,1631.54,,2010-02-01,0.0,0,Fully Paid,1.0,0.0,7,1.0,0,2010-12-01,0,1,MORTGAGE,60000.0,AL,12.94,1999-10-01,3.0,60.0,12.0,0.0,24.0,0
510,173278,12500,12500,200,36,10.91,408.71,C,C3,not verified,2007-12-01,n,debt_consolidation,F,0,0,9787.67,156.32,8324.44,1463.23,0.0,0.0,0.0,2009-06-01,200.01,2009-10-01,2009-10-01,0.0,1,Charged Off,1.0,1.0,3,1.0,0,2010-12-01,0,1,OWN,36000.0,IN,12.27,2003-01-01,4.0,0.0,9.0,0.0,15.0,0
511,174855,9000,9000,3400,36,15.33,313.45,F,F2,not verified,2007-12-01,n,debt_consolidation,F,0,0,10516.0,3972.55,9000.0,1516.02,0.0,0.0,0.0,2009-04-01,5816.31,2009-05-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,8,1.0,0,2010-12-01,0,1,MORTGAGE,40000.0,AZ,21.9,1991-01-01,3.0,31.0,9.0,0.0,21.0,0
512,174986,20000,20000,275,36,10.59,650.9,C,C2,not verified,2007-12-01,n,debt_consolidation,F,0,0,23067.1,317.06,20000.0,3067.08,0.0,0.0,0.0,2010-01-01,7446.74,,2014-06-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,MORTGAGE,108000.0,AL,11.96,1994-01-01,0.0,0.0,6.0,0.0,35.0,0
513,175123,2400,2400,1895,36,13.75,81.74,E,E2,not verified,2007-12-01,n,other,F,0,0,2942.1,2319.16,2400.0,542.1,0.0,0.0,0.0,2010-12-01,85.43,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,8,1.0,0,2010-12-01,0,1,RENT,47000.0,NJ,24.08,2000-03-01,1.0,61.0,17.0,0.0,29.0,0
514,173899,7500,7500,925,36,9.01,238.54,B,B2,not verified,2007-12-01,n,other,F,0,0,8586.78,1058.85,7500.0,1086.78,0.0,0.0,0.0,2010-12-01,242.56,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,19440.0,FL,10.37,2004-07-01,0.0,0.0,2.0,0.0,3.0,0
515,174945,10000,10000,625,36,12.8,335.98,D,D4,not verified,2007-12-01,n,debt_consolidation,F,0,0,12059.0,752.86,10000.0,2059.05,0.0,0.0,0.0,2010-08-01,1649.16,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,3,0.0,0,2010-12-01,0,1,RENT,58800.0,WI,7.51,1996-09-01,3.0,59.0,6.0,2.0,15.0,0
516,176043,2800,2800,699,36,12.17,93.23,D,D2,not verified,2007-12-01,n,wedding,F,0,0,931.5,232.6,678.15,253.35,0.0,0.0,0.0,2008-10-01,93.23,,2009-06-01,0.0,0,Charged Off,1.0,1.0,8,1.0,0,2010-12-01,0,1,MORTGAGE,45000.0,NY,19.19,1995-10-01,1.0,8.0,3.0,0.0,17.0,1
517,176187,3000,3000,750,36,9.33,95.87,B,B3,not verified,2007-12-01,n,other,F,0,0,3450.31,862.28,3000.0,450.31,0.0,0.0,0.0,2010-12-01,100.22,,2011-05-01,0.0,0,Fully Paid,1.0,0.0,5,1.0,0,2010-12-01,0,1,RENT,36600.0,ME,2.69,1995-02-01,2.0,0.0,4.0,0.0,5.0,0
518,176141,8000,8000,2474,36,16.28,282.37,F,F5,not verified,2007-12-01,n,debt_consolidation,F,0,0,6173.98,1906.83,4176.14,1997.84,0.0,0.0,0.0,2010-01-01,322.9,2010-06-01,2010-07-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-12-01,0,1,RENT,26400.0,CO,25.0,2002-06-01,3.0,0.0,8.0,0.0,13.0,0
519,152731,2975,2975,760,36,9.96,95.94,B,B5,not verified,2007-12-01,n,debt_consolidation,F,0,0,3453.48,873.68,2975.0,478.48,0.0,0.0,0.0,2010-12-01,98.46,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,25000.0,IN,14.16,2002-09-01,0.0,0.0,8.0,0.0,9.0,0
520,176310,25000,25000,474,36,13.75,851.41,E,E2,not verified,2007-12-01,n,small_business,F,0,0,11067.8,210.08,7870.76,3197.05,0.0,0.0,0.0,2009-01-01,851.41,2009-10-01,2009-10-01,0.0,1,Charged Off,1.0,1.0,2,1.0,0,2010-12-01,0,1,MORTGAGE,320000.0,MT,22.68,1984-09-01,0.0,0.0,19.0,0.0,51.0,0
521,176683,14500,14500,777,36,12.49,485.01,D,D3,not verified,2007-12-01,n,debt_consolidation,F,0,0,17458.3,915.57,14500.0,2958.32,0.0,0.0,0.0,2010-12-01,489.5,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,MORTGAGE,40000.0,NE,0.45,2005-09-01,1.0,0.0,1.0,0.0,1.0,0
522,176837,19650,19650,1025,36,14.38,675.23,E,E4,not verified,2007-12-01,n,debt_consolidation,F,0,0,23882.1,1244.62,19650.0,4232.11,0.0,0.0,0.0,2010-02-01,7007.39,2010-03-01,2010-03-01,0.0,1,Fully Paid,1.0,0.0,11,0.0,0,2010-12-01,0,1,MORTGAGE,82000.0,NJ,21.03,1993-10-01,11.0,12.0,10.0,1.0,34.0,1
523,176612,16500,16500,675,36,12.8,554.37,D,D4,not verified,2007-12-01,n,debt_consolidation,F,0,0,19575.8,800.06,16500.0,3075.8,0.0,0.0,0.0,2010-03-01,1950.71,,2010-04-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,62000.0,NY,19.22,1999-07-01,2.0,0.0,8.0,0.0,18.0,0
524,175812,3000,3000,363,36,12.17,99.89,D,D2,not verified,2007-12-01,n,moving,F,0,0,3594.12,428.15,3000.0,594.12,0.0,0.0,0.0,2011-04-01,73.54,2011-05-01,2011-04-01,0.0,1,Fully Paid,1.0,0.0,3,0.0,0,2010-12-01,0,1,RENT,27228.0,CO,14.85,2000-03-01,31.0,48.0,2.0,1.0,4.0,0
525,176989,25000,25000,675,36,14.38,859.07,E,E4,not verified,2007-12-01,n,small_business,F,0,0,12770.6,342.9,8471.54,3553.14,0.0,745.91,7.5,2009-02-01,859.07,,2009-12-01,0.0,0,Charged Off,1.0,1.0,2,1.0,0,2010-12-01,0,1,MORTGAGE,80000.0,CO,20.79,1999-07-01,3.0,39.0,10.0,0.0,18.0,0
